,,,,Latitude,Longitude,,,,,,,id,TD
4174,DM,2018-11-09 11:23:26,1541715806,-38.07296,175.67965,64583.59351,130.4932272,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,23
10039,PM,2018-11-09 11:23:49,1541715829,-38.08106,175.62514,70944,139.4,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,43
2887,CM,2018-11-09 11:24:32,1541715872,-38.05681,175.63387,74839.35619,114.8887203,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,234
4175,DM,2018-11-09 11:28:26,1541716106,-38.07691,175.65854,66632.73759,131.952919,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,26
10040,PM,2018-11-09 11:28:52,1541716132,-38.065,175.62961,73520.81171,88.10551722,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,40
2888,CM,2018-11-09 11:29:32,1541716172,-38.04642,175.63602,75891.5,140.2,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,234
4176,DM,2018-11-09 11:33:26,1541716406,-38.0824,175.64481,68074.5926,146.3467921,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,23
10041,PM,2018-11-09 11:33:49,1541716429,-38.05548,175.63458,75000.72673,116.9757425,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,39
2889,CM,2018-11-09 11:34:28,1541716468,-38.03069,175.64435,77980.95958,131.0164809,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,163
1890,BP,2018-11-09 11:37:11,1541716631,-38.05072,175.63658,75507.4611,130.9742399,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",5,74
4177,DM,2018-11-09 11:38:25,1541716705,-38.08304,175.62962,69999.48614,141.4291214,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,66
2890,CM,2018-11-09 11:39:31,1541716771,-38.01871,175.64561,79417.93487,159.379587,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,259
10042,PM,2018-11-09 11:43:50,1541717030,-38.02598,175.64298,78556.68992,139.7314689,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,4
4178,DM,2018-11-09 11:43:54,1541717034,-38.07557,175.62918,71785.44524,137.2945789,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,31
2891,CM,2018-11-09 11:44:25,1541717065,-37.99809,175.64714,81774.21708,116.7341806,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,266
10043,PM,2018-11-09 11:48:51,1541717331,-38.01424,175.64484,79933.74072,150.9337622,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,3
4179,DM,2018-11-09 11:48:54,1541717334,-38.06261,175.62892,73874.94284,92.20118014,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,31
2892,CM,2018-11-09 11:49:25,1541717365,-37.98865,175.64105,83033.79275,158.837602,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,265
10044,PM,2018-11-09 11:53:50,1541717630,-37.99435,175.64607,82242.83296,130.7698328,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,4
4180,DM,2018-11-09 11:53:54,1541717634,-38.05373,175.63527,75204.26174,124.0125724,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,31
2893,CM,2018-11-09 11:54:25,1541717665,-37.98766,175.63075,84112.28273,198.7100966,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,235
4181,DM,2018-11-09 11:58:20,1541717900,-38.04697,175.63606,75891.5,140.2,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,29
10045,PM,2018-11-09 11:58:49,1541717929,-37.987,175.63631,83595.67468,172.7190448,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,33
2894,CM,2018-11-09 11:59:22,1541717962,-37.97849,175.61607,85842.98154,171.0410202,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,233
4182,DM,2018-11-09 12:03:15,1541718195,-38.03794,175.64001,77079.11557,163.2578976,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,38
5187,DR/BB,2018-11-09 12:03:53,1541718233,-38.06857,175.65017,,,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,11
10046,PM,2018-11-09 12:04:04,1541718244,-37.98004,175.61966,85477.69389,138.5908674,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,17
2895,CM,2018-11-09 12:04:21,1541718261,-37.97194,175.60844,87278.97527,174.6066477,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,234
4183,DM,2018-11-09 12:08:15,1541718495,-38.02498,175.64276,78675.57246,146.4651583,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,33
10047,PM,2018-11-09 12:08:48,1541718528,-37.97881,175.6098,86461.90792,193.6176333,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,30
2896,CM,2018-11-09 12:09:18,1541718558,-37.96962,175.58471,90047.70255,120.6951279,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,237
4184,DM,2018-11-09 12:13:15,1541718795,-38.02013,175.64499,78889.1,149.9,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,33
10048,PM,2018-11-09 12:13:48,1541718828,-37.96767,175.58922,89314.23529,109.1008407,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,5
5188,DR/BB,2018-11-09 12:13:53,1541718833,-38.0723,175.64665,,140,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,11
13552,WG,2018-11-09 12:14:04,1541718844,-38.05751,175.74819,56918.1378,146.7331922,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,14
2897,CM,2018-11-09 12:14:18,1541718858,-37.96335,175.56866,91936.80282,107.4178671,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,231
4185,DM,2018-11-09 12:18:09,1541719089,-38.00312,175.64553,81177.30325,118.4778445,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,34
10049,PM,2018-11-09 12:18:43,1541719123,-37.96805,175.57214,91331.62864,112.8199098,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,21
13553,WG,2018-11-09 12:19:04,1541719144,-38.05974,175.72819,58769.32555,134.533461,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,55
2898,CM,2018-11-09 12:19:59,1541719199,-37.94473,175.55518,94391.12796,82.43479772,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,190
4186,DM,2018-11-09 12:23:09,1541719389,-37.99308,175.64502,82414.03302,141.5623435,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,34
10050,PM,2018-11-09 12:23:43,1541719423,-37.95114,175.55678,93663.35091,98.16568105,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,6
5189,DR/BB,2018-11-09 12:23:49,1541719429,-38.08313,175.62366,70815.33293,139.7643086,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,15
13554,WG,2018-11-09 12:24:04,1541719444,-38.05553,175.71617,60135.65353,139.9508574,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,9
2899,CM,2018-11-09 12:24:13,1541719453,-37.9352,175.54286,96057.50849,66.83295654,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,236
4187,DM,2018-11-09 12:28:09,1541719689,-37.9866,175.63815,83407.22387,164.7680042,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,36
10051,PM,2018-11-09 12:28:45,1541719725,-37.93851,175.54694,95453.16663,72.21407224,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,14
13555,WG,2018-11-09 12:28:59,1541719739,-38.05905,175.71063,60831.6252,180.0935444,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,13
2900,CM,2018-11-09 12:29:12,1541719752,-37.92207,175.53522,97752.10412,75.84831351,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,235
4188,DM,2018-11-09 12:33:07,1541719987,-37.98746,175.63025,84161.39278,201.625246,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,49
10052,PM,2018-11-09 12:33:56,1541720036,-37.92578,175.53714,97297.12903,72.77734034,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,0
13556,WG,2018-11-09 12:33:56,1541720036,-38.06441,175.68773,63132.77496,130.7076018,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,13
5190,DR/BB,2018-11-09 12:34:09,1541720049,-38.05699,175.63384,74820.40616,115,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,237
4189,DM,2018-11-09 12:38:06,1541720286,-37.97881,175.61731,85725.398,162.4331096,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,36
10053,PM,2018-11-09 12:38:42,1541720322,-37.92065,175.52798,98503.94944,84.35259996,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,14
13557,WG,2018-11-09 12:38:56,1541720336,-38.07364,175.67726,64821.03798,130.0355653,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,248
4190,DM,2018-11-09 12:43:04,1541720584,-37.979,175.61008,86429.69077,193.2068993,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,62
10054,PM,2018-11-09 12:44:06,1541720646,-37.91832,175.50076,100931.0147,82.71700434,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,3
5191,DR/BB,2018-11-09 12:44:09,1541720649,-38.03154,175.64388,77878.41298,134.1618726,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,10
2901,CM,2018-11-09 12:44:19,1541720659,-37.90949,175.47359,103573.1122,77.44285698,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,220
4191,DM,2018-11-09 12:47:59,1541720879,-37.96979,175.59321,88878.92981,114.1879748,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,80
2902,CM,2018-11-09 12:49:19,1541720959,-37.89601,175.47041,105190.7,57.7,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,220
4192,DM,2018-11-09 12:52:59,1541721179,-37.97078,175.58197,90320.43498,127.7775011,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,32
10055,PM,2018-11-09 12:53:31,1541721211,-37.89948,175.4742,104332.7,73.3,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,9
5192,DR/BB,2018-11-09 12:53:40,1541721220,-38.00025,175.64712,81534.47048,112.8287134,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,14
13558,WG,2018-11-09 12:53:54,1541721234,-38.08313,175.64429,68066.94636,146.6823175,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,25
2903,CM,2018-11-09 12:54:19,1541721259,-37.89571,175.47041,105578.4418,67.5113489,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,220
4193,DM,2018-11-09 12:57:59,1541721479,-37.96735,175.57141,91431.94998,114.0985662,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,33
10056,PM,2018-11-09 12:58:32,1541721512,-37.89066,175.46738,106221.8867,77.56634986,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,33
2904,CM,2018-11-09 12:59:05,1541721545,-37.89574,175.46977,105608.9528,67.35606375,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,267
10057,PM,2018-11-09 13:03:32,1541721812,-37.8907,175.46747,,65,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,8
5193,DR/BB,2018-11-09 13:03:40,1541721820,-37.98729,175.63373,83830.72714,179.049945,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,9
13559,WG,2018-11-09 13:03:49,1541721829,-38.08017,175.62579,70944,139.4,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,14
2905,CM,2018-11-09 13:04:03,1541721843,-37.89558,175.47032,,98,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,234
4194,DM,2018-11-09 13:07:57,1541722077,-37.94004,175.54915,95196.73787,68.49350252,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,61
2906,CM,2018-11-09 13:08:58,1541722138,-37.89312,175.46786,105947.3945,75.96118528,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,239
4195,DM,2018-11-09 13:12:57,1541722377,-37.93296,175.54057,96397.38917,80.72533368,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,61
2907,CM,2018-11-09 13:13:58,1541722438,-37.8896,175.45009,107828.7444,67.39407576,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,239
4196,DM,2018-11-09 13:17:57,1541722677,-37.92996,175.54083,96770.5,78,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,43
13560,WG,2018-11-09 13:18:40,1541722720,-38.05002,175.63491,75627.81604,130.9155671,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,49
2908,CM,2018-11-09 13:19:29,1541722769,-37.88359,175.42711,110127.4146,69.07126181,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,253
13561,WG,2018-11-09 13:23:42,1541723022,-38.04401,175.63675,75891.5,140.2,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,9
2909,CM,2018-11-09 13:23:51,1541723031,-37.87447,175.40871,112064.8846,67.12223383,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,51
5194,DR/BB,2018-11-09 13:24:42,1541723082,-37.97095,175.58161,90357.20836,129.4276934,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,238
13562,WG,2018-11-09 13:28:40,1541723320,-38.02847,175.6447,78230.65291,133.2809507,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,169
10058,PM,2018-11-09 13:31:29,1541723489,-37.89,175.46675,106308.1836,77.79861003,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,135
2910,CM,2018-11-09 13:33:44,1541723624,-37.84808,175.38213,117053.9796,60.37790827,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,58
5195,DR/BB,2018-11-09 13:34:42,1541723682,-37.94327,175.55475,94566.27302,69.14572447,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,47
13563,WG,2018-11-09 13:35:29,1541723729,-38.01814,175.64587,79485.83638,160.8601968,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,90
10059,PM,2018-11-09 13:36:59,1541723819,-37.88875,175.44072,108661.0624,66.33031463,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,66
4197,DM,2018-11-09 13:38:05,1541723885,-37.92958,175.54126,,,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,32
13564,WG,2018-11-09 13:38:37,1541723917,-38.00697,175.64539,80747.53622,128.1275855,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,7
2911,CM,2018-11-09 13:38:44,1541723924,-37.84233,175.37029,118304.1556,56.42086101,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,161
10060,PM,2018-11-09 13:41:25,1541724085,-37.88113,175.42436,110492.2881,68.89293439,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,68
4198,DM,2018-11-09 13:42:33,1541724153,-37.92859,175.53941,96906.70705,73.30201685,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,71
2912,CM,2018-11-09 13:43:44,1541724224,-37.82924,175.35759,120340.5515,52.53329352,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,58
5196,DR/BB,2018-11-09 13:44:42,1541724282,-37.9249,175.53664,97407.90996,69.24103364,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,136
10061,PM,2018-11-09 13:46:58,1541724418,-37.87192,175.401,112799.4928,63.88706701,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,35
4199,DM,2018-11-09 13:47:33,1541724453,-37.92035,175.53246,98108.18726,81.14832593,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,228
10062,PM,2018-11-09 13:51:21,1541724681,-37.86433,175.38244,114695.3653,59.90406307,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,121
5197,DR/BB,2018-11-09 13:53:22,1541724802,-37.91891,175.50419,100622.489,83.24507543,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,7
13565,WG,2018-11-09 13:53:29,1541724809,-37.98732,175.63569,83658.51302,174.1491852,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,172
10063,PM,2018-11-09 13:56:21,1541724981,-37.85081,175.3833,116398.4,60.6,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,69
4200,DM,2018-11-09 13:57:30,1541725050,-37.91607,175.488,102085.5174,80.99478357,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,59
13566,WG,2018-11-09 13:58:29,1541725109,-37.98779,175.63217,83979.21236,188.5399684,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,12
2913,CM,2018-11-09 13:58:41,1541725121,-37.80397,175.323,126011.5036,51.0487701,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,159
10064,PM,2018-11-09 14:01:20,1541725280,-37.84171,175.36708,118594.9359,53.38153045,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,70
4201,DM,2018-11-09 14:02:30,1541725350,-37.90843,175.47427,103629.9,77.9,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,52
5198,DR/BB,2018-11-09 14:03:22,1541725402,-37.90204,175.47733,104332.7,73.3,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,7
13567,WG,2018-11-09 14:03:29,1541725409,-37.97951,175.61887,85567.9015,147.875464,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,11
2914,CM,2018-11-09 14:03:40,1541725420,-37.80299,175.30844,127452.8327,51.66799019,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,163
10065,PM,2018-11-09 14:06:23,1541725583,-37.82996,175.35643,120199.0838,53.11043129,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,67
4202,DM,2018-11-09 14:07:30,1541725650,-37.8974,175.47247,105190.7,57.7,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,57
13568,WG,2018-11-09 14:08:27,1541725707,-37.97951,175.61292,86146.42733,189.3865385,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,13
2915,CM,2018-11-09 14:08:40,1541725720,-37.80556,175.29179,128699.7,31.3,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,158
10066,PM,2018-11-09 14:11:18,1541725878,-37.82784,175.34049,122439.0049,52.21704741,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,74
4203,DM,2018-11-09 14:12:32,1541725952,-37.89143,175.46709,106147.6515,77.36661635,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,46
5199,DR/BB,2018-11-09 14:13:18,1541725998,-37.89132,175.467,106161.6469,77.4042838,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,180
10067,PM,2018-11-09 14:16:18,1541726178,-37.81488,175.33285,124220.2479,50.60673735,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,73
4204,DM,2018-11-09 14:17:31,1541726251,-37.89143,175.46698,106150.4919,77.37426113,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,50
13569,WG,2018-11-09 14:18:21,1541726301,-37.9683,175.58564,89879.54439,119.5430821,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,177
10068,PM,2018-11-09 14:21:18,1541726478,-37.80394,175.32401,125922.1717,50.20872613,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,73
4205,DM,2018-11-09 14:22:31,1541726551,-37.88958,175.45119,107732.2747,67.14238582,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,47
5200,DR/BB,2018-11-09 14:23:18,1541726598,-37.8893,175.44597,108192.6014,68.34305591,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,3
13570,WG,2018-11-09 14:23:21,1541726601,-37.96723,175.57139,91443.95137,114.2515312,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,22
8014,NM,2018-11-09 14:23:43,1541726623,-37.85709,175.37936,115876.7586,59.23240508,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,154
10069,PM,2018-11-09 14:26:17,1541726777,-37.80261,175.31001,127308.2237,49.68023136,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,74
4206,DM,2018-11-09 14:27:31,1541726851,-37.8867,175.43076,109655.8699,71.98063806,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,50
13571,WG,2018-11-09 14:28:21,1541726901,-37.95345,175.55869,93352.75342,94.81947773,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,174
10070,PM,2018-11-09 14:31:15,1541727075,-37.80586,175.29248,128699.7,31.3,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,110
4207,DM,2018-11-09 14:33:05,1541727185,-37.8764,175.4135,111584.7766,66.68504157,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,2
5201,DR/BB,2018-11-09 14:33:07,1541727187,-37.87332,175.40555,112370.6223,65.72969285,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,59
8015,NM,2018-11-09 14:34:06,1541727246,-37.83946,175.36185,119136.0585,57.21406802,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,1
13572,WG,2018-11-09 14:34:07,1541727247,-37.94148,175.5515,94931.37015,65.21606125,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,141
10071,PM,2018-11-09 14:36:28,1541727388,-37.792,175.28985,130749.7,26.4,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,97
4208,DM,2018-11-09 14:38:05,1541727485,-37.87013,175.39376,113466.7921,62.35205808,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,21
2916,CM,2018-11-09 14:38:26,1541727506,-37.73784,175.2462,139194.3216,24.7482392,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,41
13573,WG,2018-11-09 14:39:07,1541727547,-37.93543,175.54275,96025.38452,67.82089948,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,141
10072,PM,2018-11-09 14:41:28,1541727688,-37.78453,175.28058,132332.6796,48.0533113,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,97
4209,DM,2018-11-09 14:43:05,1541727785,-37.8615,175.37659,115329.9859,57.79880171,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,2
5202,DR/BB,2018-11-09 14:43:07,1541727787,-37.85349,175.3816,116322.3168,60.40053151,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,19
2917,CM,2018-11-09 14:43:26,1541727806,-37.73402,175.23513,139923.6,33.2,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",7,40
8016,NM,2018-11-09 14:44:06,1541727846,-37.83092,175.34503,121912.7202,54.44992961,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,1
13574,WG,2018-11-09 14:44:07,1541727847,-37.92436,175.53648,97469.43187,71.35216152,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,141
